availableScenarioEnergy,configurationSuitability,currentMissionMode,enduranceFeasibility,energyMargin,flightFeasibility,lowBatteryTriggered,missionComplete,missionEnergyTotal,missionTime,remainingScenarioEnergy,returnedEarly,returnEnergyRequired,tier1EnergyIncrement,sentry.thrustMargin,sentry.platform.patrolSpeed,sentry.platform.power.batteryMass,sentry.platform.propulsion.motorSizeFactor,sentry.platform.propulsion.propellerDiameter,sentry.payload.spotlight.spotlightOnLoad,sentry.payload.speaker.speakerOnLoad
4.5360E5,true,MISSION_SUCCESS,true,2.0293E5,true,false,true,2.5067E5,510.0000,2.0197E5,false,0.0000,1800.0000,103.6395,4.5000,0.9000,4.5000,0.4000,15.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,2.0149E5,true,false,true,2.5211E5,510.0000,2.0053E5,false,0.0000,3240.0000,103.6395,4.5000,0.9000,4.5000,0.4000,15.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,2.0005E5,true,false,true,2.5355E5,510.0000,1.9909E5,false,0.0000,4680.0000,103.6395,4.5000,0.9000,4.5000,0.4000,15.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,1.9993E5,true,false,true,2.5367E5,510.0000,1.9897E5,false,0.0000,1800.0000,103.6395,4.5000,0.9000,4.5000,0.4000,25.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,1.9849E5,true,false,true,2.5511E5,510.0000,1.9753E5,false,0.0000,3240.0000,103.6395,4.5000,0.9000,4.5000,0.4000,25.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,1.9705E5,true,false,true,2.5655E5,510.0000,1.9609E5,false,0.0000,4680.0000,103.6395,4.5000,0.9000,4.5000,0.4000,25.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,1.9693E5,true,false,true,2.5667E5,510.0000,1.9597E5,false,0.0000,1800.0000,103.6395,4.5000,0.9000,4.5000,0.4000,35.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,1.9549E5,true,false,true,2.5811E5,510.0000,1.9453E5,false,0.0000,3240.0000,103.6395,4.5000,0.9000,4.5000,0.4000,35.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,1.9405E5,true,false,true,2.5955E5,510.0000,1.9309E5,false,0.0000,4680.0000,103.6395,4.5000,0.9000,4.5000,0.4000,35.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,2.2493E5,true,false,true,2.2867E5,496.0000,2.2431E5,false,0.0000,1800.0000,103.6395,5.0000,0.9000,4.5000,0.4000,15.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,2.2349E5,true,false,true,2.3011E5,496.0000,2.2287E5,false,0.0000,3240.0000,103.6395,5.0000,0.9000,4.5000,0.4000,15.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,2.2205E5,true,false,true,2.3155E5,496.0000,2.2143E5,false,0.0000,4680.0000,103.6395,5.0000,0.9000,4.5000,0.4000,15.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,2.2193E5,true,false,true,2.3167E5,496.0000,2.2131E5,false,0.0000,1800.0000,103.6395,5.0000,0.9000,4.5000,0.4000,25.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,2.2049E5,true,false,true,2.3311E5,496.0000,2.1987E5,false,0.0000,3240.0000,103.6395,5.0000,0.9000,4.5000,0.4000,25.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,2.1905E5,true,false,true,2.3455E5,496.0000,2.1843E5,false,0.0000,4680.0000,103.6395,5.0000,0.9000,4.5000,0.4000,25.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,2.1893E5,true,false,true,2.3467E5,496.0000,2.1831E5,false,0.0000,1800.0000,103.6395,5.0000,0.9000,4.5000,0.4000,35.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,2.1749E5,true,false,true,2.3611E5,496.0000,2.1687E5,false,0.0000,3240.0000,103.6395,5.0000,0.9000,4.5000,0.4000,35.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,2.1605E5,true,false,true,2.3755E5,496.0000,2.1543E5,false,0.0000,4680.0000,103.6395,5.0000,0.9000,4.5000,0.4000,35.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,2.4293E5,true,false,true,2.1067E5,486.0000,2.4198E5,false,0.0000,1800.0000,103.6395,5.5000,0.9000,4.5000,0.4000,15.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,2.4149E5,true,false,true,2.1211E5,486.0000,2.4054E5,false,0.0000,3240.0000,103.6395,5.5000,0.9000,4.5000,0.4000,15.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,2.4005E5,true,false,true,2.1355E5,486.0000,2.3910E5,false,0.0000,4680.0000,103.6395,5.5000,0.9000,4.5000,0.4000,15.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,2.3993E5,true,false,true,2.1367E5,486.0000,2.3898E5,false,0.0000,1800.0000,103.6395,5.5000,0.9000,4.5000,0.4000,25.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,2.3849E5,true,false,true,2.1511E5,486.0000,2.3754E5,false,0.0000,3240.0000,103.6395,5.5000,0.9000,4.5000,0.4000,25.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,2.3705E5,true,false,true,2.1655E5,486.0000,2.3610E5,false,0.0000,4680.0000,103.6395,5.5000,0.9000,4.5000,0.4000,25.0000,26.0000
4.5360E5,true,MISSION_SUCCESS,true,2.3693E5,true,false,true,2.1667E5,486.0000,2.3598E5,false,0.0000,1800.0000,103.6395,5.5000,0.9000,4.5000,0.4000,35.0000,10.0000
4.5360E5,true,MISSION_SUCCESS,true,2.3549E5,true,false,true,2.1811E5,486.0000,2.3454E5,false,0.0000,3240.0000,103.6395,5.5000,0.9000,4.5000,0.4000,35.0000,18.0000
4.5360E5,true,MISSION_SUCCESS,true,2.3405E5,true,false,true,2.1955E5,486.0000,2.3310E5,false,0.0000,4680.0000,103.6395,5.5000,0.9000,4.5000,0.4000,35.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9774E5,true,false,true,2.5666E5,510.0000,2.9675E5,false,0.0000,1800.0000,101.6775,4.5000,1.1000,4.5000,0.4000,15.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9630E5,true,false,true,2.5810E5,510.0000,2.9531E5,false,0.0000,3240.0000,101.6775,4.5000,1.1000,4.5000,0.4000,15.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9486E5,true,false,true,2.5954E5,510.0000,2.9387E5,false,0.0000,4680.0000,101.6775,4.5000,1.1000,4.5000,0.4000,15.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9474E5,true,false,true,2.5966E5,510.0000,2.9375E5,false,0.0000,1800.0000,101.6775,4.5000,1.1000,4.5000,0.4000,25.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9330E5,true,false,true,2.6110E5,510.0000,2.9231E5,false,0.0000,3240.0000,101.6775,4.5000,1.1000,4.5000,0.4000,25.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9186E5,true,false,true,2.6254E5,510.0000,2.9087E5,false,0.0000,4680.0000,101.6775,4.5000,1.1000,4.5000,0.4000,25.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9174E5,true,false,true,2.6266E5,510.0000,2.9075E5,false,0.0000,1800.0000,101.6775,4.5000,1.1000,4.5000,0.4000,35.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,2.9030E5,true,false,true,2.6410E5,510.0000,2.8931E5,false,0.0000,3240.0000,101.6775,4.5000,1.1000,4.5000,0.4000,35.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,2.8886E5,true,false,true,2.6554E5,510.0000,2.8787E5,false,0.0000,4680.0000,101.6775,4.5000,1.1000,4.5000,0.4000,35.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,3.2034E5,true,false,true,2.3406E5,496.0000,3.1969E5,false,0.0000,1800.0000,101.6775,5.0000,1.1000,4.5000,0.4000,15.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1890E5,true,false,true,2.3550E5,496.0000,3.1825E5,false,0.0000,3240.0000,101.6775,5.0000,1.1000,4.5000,0.4000,15.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1746E5,true,false,true,2.3694E5,496.0000,3.1681E5,false,0.0000,4680.0000,101.6775,5.0000,1.1000,4.5000,0.4000,15.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1734E5,true,false,true,2.3706E5,496.0000,3.1669E5,false,0.0000,1800.0000,101.6775,5.0000,1.1000,4.5000,0.4000,25.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1590E5,true,false,true,2.3850E5,496.0000,3.1525E5,false,0.0000,3240.0000,101.6775,5.0000,1.1000,4.5000,0.4000,25.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1446E5,true,false,true,2.3994E5,496.0000,3.1381E5,false,0.0000,4680.0000,101.6775,5.0000,1.1000,4.5000,0.4000,25.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1434E5,true,false,true,2.4006E5,496.0000,3.1369E5,false,0.0000,1800.0000,101.6775,5.0000,1.1000,4.5000,0.4000,35.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1290E5,true,false,true,2.4150E5,496.0000,3.1225E5,false,0.0000,3240.0000,101.6775,5.0000,1.1000,4.5000,0.4000,35.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,3.1146E5,true,false,true,2.4294E5,496.0000,3.1081E5,false,0.0000,4680.0000,101.6775,5.0000,1.1000,4.5000,0.4000,35.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3883E5,true,false,true,2.1557E5,486.0000,3.3785E5,false,0.0000,1800.0000,101.6775,5.5000,1.1000,4.5000,0.4000,15.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3739E5,true,false,true,2.1701E5,486.0000,3.3641E5,false,0.0000,3240.0000,101.6775,5.5000,1.1000,4.5000,0.4000,15.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3595E5,true,false,true,2.1845E5,486.0000,3.3497E5,false,0.0000,4680.0000,101.6775,5.5000,1.1000,4.5000,0.4000,15.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3583E5,true,false,true,2.1857E5,486.0000,3.3485E5,false,0.0000,1800.0000,101.6775,5.5000,1.1000,4.5000,0.4000,25.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3439E5,true,false,true,2.2001E5,486.0000,3.3341E5,false,0.0000,3240.0000,101.6775,5.5000,1.1000,4.5000,0.4000,25.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3295E5,true,false,true,2.2145E5,486.0000,3.3197E5,false,0.0000,4680.0000,101.6775,5.5000,1.1000,4.5000,0.4000,25.0000,26.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3283E5,true,false,true,2.2157E5,486.0000,3.3185E5,false,0.0000,1800.0000,101.6775,5.5000,1.1000,4.5000,0.4000,35.0000,10.0000
5.5440E5,true,MISSION_SUCCESS,true,3.3139E5,true,false,true,2.2301E5,486.0000,3.3041E5,false,0.0000,3240.0000,101.6775,5.5000,1.1000,4.5000,0.4000,35.0000,18.0000
5.5440E5,true,MISSION_SUCCESS,true,3.2995E5,true,false,true,2.2445E5,486.0000,3.2897E5,false,0.0000,4680.0000,101.6775,5.5000,1.1000,4.5000,0.4000,35.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,3.9254E5,true,false,true,2.6266E5,510.0000,3.9153E5,false,0.0000,1800.0000,99.7155,4.5000,1.3000,4.5000,0.4000,15.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,3.9110E5,true,false,true,2.6410E5,510.0000,3.9009E5,false,0.0000,3240.0000,99.7155,4.5000,1.3000,4.5000,0.4000,15.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,3.8966E5,true,false,true,2.6554E5,510.0000,3.8865E5,false,0.0000,4680.0000,99.7155,4.5000,1.3000,4.5000,0.4000,15.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,3.8954E5,true,false,true,2.6566E5,510.0000,3.8853E5,false,0.0000,1800.0000,99.7155,4.5000,1.3000,4.5000,0.4000,25.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,3.8810E5,true,false,true,2.6710E5,510.0000,3.8709E5,false,0.0000,3240.0000,99.7155,4.5000,1.3000,4.5000,0.4000,25.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,3.8666E5,true,false,true,2.6854E5,510.0000,3.8565E5,false,0.0000,4680.0000,99.7155,4.5000,1.3000,4.5000,0.4000,25.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,3.8654E5,true,false,true,2.6866E5,510.0000,3.8553E5,false,0.0000,1800.0000,99.7155,4.5000,1.3000,4.5000,0.4000,35.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,3.8510E5,true,false,true,2.7010E5,510.0000,3.8409E5,false,0.0000,3240.0000,99.7155,4.5000,1.3000,4.5000,0.4000,35.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,3.8366E5,true,false,true,2.7154E5,510.0000,3.8265E5,false,0.0000,4680.0000,99.7155,4.5000,1.3000,4.5000,0.4000,35.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,4.1574E5,true,false,true,2.3946E5,496.0000,4.1508E5,false,0.0000,1800.0000,99.7155,5.0000,1.3000,4.5000,0.4000,15.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,4.1430E5,true,false,true,2.4090E5,496.0000,4.1364E5,false,0.0000,3240.0000,99.7155,5.0000,1.3000,4.5000,0.4000,15.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,4.1286E5,true,false,true,2.4234E5,496.0000,4.1220E5,false,0.0000,4680.0000,99.7155,5.0000,1.3000,4.5000,0.4000,15.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,4.1274E5,true,false,true,2.4246E5,496.0000,4.1208E5,false,0.0000,1800.0000,99.7155,5.0000,1.3000,4.5000,0.4000,25.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,4.1130E5,true,false,true,2.4390E5,496.0000,4.1064E5,false,0.0000,3240.0000,99.7155,5.0000,1.3000,4.5000,0.4000,25.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,4.0986E5,true,false,true,2.4534E5,496.0000,4.0920E5,false,0.0000,4680.0000,99.7155,5.0000,1.3000,4.5000,0.4000,25.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,4.0974E5,true,false,true,2.4546E5,496.0000,4.0908E5,false,0.0000,1800.0000,99.7155,5.0000,1.3000,4.5000,0.4000,35.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,4.0830E5,true,false,true,2.4690E5,496.0000,4.0764E5,false,0.0000,3240.0000,99.7155,5.0000,1.3000,4.5000,0.4000,35.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,4.0686E5,true,false,true,2.4834E5,496.0000,4.0620E5,false,0.0000,4680.0000,99.7155,5.0000,1.3000,4.5000,0.4000,35.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,4.3472E5,true,false,true,2.2048E5,486.0000,4.3372E5,false,0.0000,1800.0000,99.7155,5.5000,1.3000,4.5000,0.4000,15.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,4.3328E5,true,false,true,2.2192E5,486.0000,4.3228E5,false,0.0000,3240.0000,99.7155,5.5000,1.3000,4.5000,0.4000,15.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,4.3184E5,true,false,true,2.2336E5,486.0000,4.3084E5,false,0.0000,4680.0000,99.7155,5.5000,1.3000,4.5000,0.4000,15.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,4.3172E5,true,false,true,2.2348E5,486.0000,4.3072E5,false,0.0000,1800.0000,99.7155,5.5000,1.3000,4.5000,0.4000,25.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,4.3028E5,true,false,true,2.2492E5,486.0000,4.2928E5,false,0.0000,3240.0000,99.7155,5.5000,1.3000,4.5000,0.4000,25.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,4.2884E5,true,false,true,2.2636E5,486.0000,4.2784E5,false,0.0000,4680.0000,99.7155,5.5000,1.3000,4.5000,0.4000,25.0000,26.0000
6.5520E5,true,MISSION_SUCCESS,true,4.2872E5,true,false,true,2.2648E5,486.0000,4.2772E5,false,0.0000,1800.0000,99.7155,5.5000,1.3000,4.5000,0.4000,35.0000,10.0000
6.5520E5,true,MISSION_SUCCESS,true,4.2728E5,true,false,true,2.2792E5,486.0000,4.2628E5,false,0.0000,3240.0000,99.7155,5.5000,1.3000,4.5000,0.4000,35.0000,18.0000
6.5520E5,true,MISSION_SUCCESS,true,4.2584E5,true,false,true,2.2936E5,486.0000,4.2484E5,false,0.0000,4680.0000,99.7155,5.5000,1.3000,4.5000,0.4000,35.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.0628E5,true,true,false,3.5828E5,345.0000,-1013.4493,true,0.0000,1800.0000,42.7635,4.5000,0.5000,2.5000,0.4500,15.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.0772E5,true,true,false,3.5972E5,344.0000,-980.8307,true,0.0000,3240.0000,42.7635,4.5000,0.5000,2.5000,0.4500,15.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.0916E5,true,true,false,3.6116E5,343.0000,-932.2122,true,0.0000,4680.0000,42.7635,4.5000,0.5000,2.5000,0.4500,15.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.0928E5,true,true,false,3.6128E5,342.0000,-961.5937,true,0.0000,1800.0000,42.7635,4.5000,0.5000,2.5000,0.4500,25.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.1072E5,true,true,false,3.6272E5,341.0000,-894.9752,true,0.0000,3240.0000,42.7635,4.5000,0.5000,2.5000,0.4500,25.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.1216E5,true,true,false,3.6416E5,340.0000,-812.3567,true,0.0000,4680.0000,42.7635,4.5000,0.5000,2.5000,0.4500,25.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-1.1228E5,true,true,false,3.6428E5,339.0000,-849.7381,true,0.0000,1800.0000,42.7635,4.5000,0.5000,2.5000,0.4500,35.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-1.1372E5,true,true,false,3.6572E5,338.0000,-749.1196,true,0.0000,3240.0000,42.7635,4.5000,0.5000,2.5000,0.4500,35.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-1.1516E5,true,true,false,3.6716E5,337.0000,-632.5011,true,0.0000,4680.0000,42.7635,4.5000,0.5000,2.5000,0.4500,35.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-73515.6000,true,true,false,3.2552E5,375.0000,-722.7340,true,0.0000,1800.0000,42.7635,5.0000,0.5000,2.5000,0.4500,15.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-74955.6000,true,true,false,3.2696E5,374.0000,-1045.1773,true,0.0000,3240.0000,42.7635,5.0000,0.5000,2.5000,0.4500,15.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-76395.6000,true,true,false,3.2840E5,372.0000,-714.0640,true,0.0000,4680.0000,42.7635,5.0000,0.5000,2.5000,0.4500,15.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-76515.6000,true,true,false,3.2852E5,371.0000,-586.5073,true,0.0000,1800.0000,42.7635,5.0000,0.5000,2.5000,0.4500,25.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-77955.6000,true,true,false,3.2996E5,370.0000,-866.9507,true,0.0000,3240.0000,42.7635,5.0000,0.5000,2.5000,0.4500,25.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-79395.6000,true,true,false,3.3140E5,368.0000,-483.8373,true,0.0000,4680.0000,42.7635,5.0000,0.5000,2.5000,0.4500,25.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-79515.6000,true,true,false,3.3152E5,368.0000,-1011.8373,true,0.0000,1800.0000,42.7635,5.0000,0.5000,2.5000,0.4500,35.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-80955.6000,true,true,false,3.3296E5,366.0000,-608.7240,true,0.0000,3240.0000,42.7635,5.0000,0.5000,2.5000,0.4500,35.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-82395.6000,true,true,false,3.3440E5,365.0000,-831.1673,true,0.0000,4680.0000,42.7635,5.0000,0.5000,2.5000,0.4500,35.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-46711.9091,true,true,false,2.9871E5,406.0000,-950.9567,true,0.0000,1800.0000,42.7635,5.5000,0.5000,2.5000,0.4500,15.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-48151.9091,true,true,false,3.0015E5,403.0000,-447.2567,true,0.0000,3240.0000,42.7635,5.5000,0.5000,2.5000,0.4500,15.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-49591.9091,true,true,false,3.0159E5,401.0000,-484.7900,true,0.0000,4680.0000,42.7635,5.5000,0.5000,2.5000,0.4500,15.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-49711.9091,true,true,false,3.0171E5,401.0000,-784.7900,true,0.0000,1800.0000,42.7635,5.5000,0.5000,2.5000,0.4500,25.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-51151.9091,true,true,false,3.0315E5,399.0000,-802.3233,true,0.0000,3240.0000,42.7635,5.5000,0.5000,2.5000,0.4500,25.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-52591.9091,true,true,false,3.0459E5,397.0000,-787.8567,true,0.0000,4680.0000,42.7635,5.5000,0.5000,2.5000,0.4500,25.0000,26.0000
2.5200E5,false,MISSION_FAIL,false,-52711.9091,true,true,false,3.0471E5,396.0000,-518.6233,true,0.0000,1800.0000,42.7635,5.5000,0.5000,2.5000,0.4500,35.0000,10.0000
2.5200E5,false,MISSION_FAIL,false,-54151.9091,true,true,false,3.0615E5,394.0000,-476.1567,true,0.0000,3240.0000,42.7635,5.5000,0.5000,2.5000,0.4500,35.0000,18.0000
2.5200E5,false,MISSION_FAIL,false,-55591.9091,true,true,false,3.0759E5,393.0000,-1010.9233,true,0.0000,4680.0000,42.7635,5.5000,0.5000,2.5000,0.4500,35.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-15067.6667,true,true,false,3.6787E5,484.0000,-588.3126,true,0.0000,1800.0000,40.8015,4.5000,0.7000,2.5000,0.4500,15.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-16507.6667,true,true,false,3.6931E5,482.0000,-803.2259,true,0.0000,3240.0000,40.8015,4.5000,0.7000,2.5000,0.4500,15.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-17947.6667,true,true,false,3.7075E5,480.0000,-1018.1393,true,0.0000,4680.0000,40.8015,4.5000,0.7000,2.5000,0.4500,15.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-18067.6667,true,true,false,3.7087E5,479.0000,-525.5959,true,0.0000,1800.0000,40.8015,4.5000,0.7000,2.5000,0.4500,25.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-19507.6667,true,true,false,3.7231E5,477.0000,-740.5093,true,0.0000,3240.0000,40.8015,4.5000,0.7000,2.5000,0.4500,25.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-20947.6667,true,true,false,3.7375E5,475.0000,-955.4226,true,0.0000,4680.0000,40.8015,4.5000,0.7000,2.5000,0.4500,25.0000,26.0000
3.5280E5,false,MISSION_FAIL,false,-21067.6667,true,true,false,3.7387E5,475.0000,-1075.4226,true,0.0000,1800.0000,40.8015,4.5000,0.7000,2.5000,0.4500,35.0000,10.0000
3.5280E5,false,MISSION_FAIL,false,-22507.6667,true,true,false,3.7531E5,472.0000,-677.7926,true,0.0000,3240.0000,40.8015,4.5000,0.7000,2.5000,0.4500,35.0000,18.0000
3.5280E5,false,MISSION_FAIL,false,-23947.6667,true,true,false,3.7675E5,470.0000,-892.7059,true,0.0000,4680.0000,40.8015,4.5000,0.7000,2.5000,0.4500,35.0000,26.0000
3.5280E5,true,MISSION_SUCCESS,true,18651.6000,true,false,true,3.3415E5,496.0000,17710.5307,false,0.0000,1800.0000,40.8015,5.0000,0.7000,2.5000,0.4500,15.0000,10.0000
3.5280E5,true,MISSION_SUCCESS,true,17211.6000,true,false,true,3.3559E5,496.0000,16270.5307,false,0.0000,3240.0000,40.8015,5.0000,0.7000,2.5000,0.4500,15.0000,18.0000
3.5280E5,true,MISSION_SUCCESS,true,15771.6000,true,false,true,3.3703E5,496.0000,14830.5307,false,0.0000,4680.0000,40.8015,5.0000,0.7000,2.5000,0.4500,15.0000,26.0000
3.5280E5,true,MISSION_SUCCESS,true,15651.6000,true,false,true,3.3715E5,496.0000,14710.5307,false,0.0000,1800.0000,40.8015,5.0000,0.7000,2.5000,0.4500,25.0000,10.0000
3.5280E5,true,MISSION_SUCCESS,true,14211.6000,true,false,true,3.3859E5,496.0000,13270.5307,false,0.0000,3240.0000,40.8015,5.0000,0.7000,2.5000,0.4500,25.0000,18.0000
3.5280E5,true,MISSION_SUCCESS,true,12771.6000,true,false,true,3.4003E5,496.0000,11830.5307,false,0.0000,4680.0000,40.8015,5.0000,0.7000,2.5000,0.4500,25.0000,26.0000
3.5280E5,true,MISSION_SUCCESS,true,12651.6000,true,false,true,3.4015E5,496.0000,11710.5307,false,0.0000,1800.0000,40.8015,5.0000,0.7000,2.5000,0.4500,35.0000,10.0000
3.5280E5,true,MISSION_SUCCESS,true,11211.6000,true,false,true,3.4159E5,496.0000,10270.5307,false,0.0000,3240.0000,40.8015,5.0000,0.7000,2.5000,0.4500,35.0000,18.0000
3.5280E5,true,MISSION_SUCCESS,true,9771.6000,true,false,true,3.4303E5,496.0000,8830.5307,false,0.0000,4680.0000,40.8015,5.0000,0.7000,2.5000,0.4500,35.0000,26.0000
3.5280E5,true,MISSION_SUCCESS,true,46240.0909,true,false,true,3.0656E5,486.0000,44821.8067,false,0.0000,1800.0000,40.8015,5.5000,0.7000,2.5000,0.4500,15.0000,10.0000
3.5280E5,true,MISSION_SUCCESS,true,44800.0909,true,false,true,3.0800E5,486.0000,43381.8067,false,0.0000,3240.0000,40.8015,5.5000,0.7000,2.5000,0.4500,15.0000,18.0000
3.5280E5,true,MISSION_SUCCESS,true,43360.0909,true,false,true,3.0944E5,486.0000,41941.8067,false,0.0000,4680.0000,40.8015,5.5000,0.7000,2.5000,0.4500,15.0000,26.0000
3.5280E5,true,MISSION_SUCCESS,true,43240.0909,true,false,true,3.0956E5,486.0000,41821.8067,false,0.0000,1800.0000,40.8015,5.5000,0.7000,2.5000,0.4500,25.0000,10.0000
3.5280E5,true,MISSION_SUCCESS,true,41800.0909,true,false,true,3.1100E5,486.0000,40381.8067,false,0.0000,3240.0000,40.8015,5.5000,0.7000,2.5000,0.4500,25.0000,18.0000
3.5280E5,true,MISSION_SUCCESS,true,40360.0909,true,false,true,3.1244E5,486.0000,38941.8067,false,0.0000,4680.0000,40.8015,5.5000,0.7000,2.5000,0.4500,25.0000,26.0000
3.5280E5,true,MISSION_SUCCESS,true,40240.0909,true,false,true,3.1256E5,486.0000,38821.8067,false,0.0000,1800.0000,40.8015,5.5000,0.7000,2.5000,0.4500,35.0000,10.0000
3.5280E5,true,MISSION_SUCCESS,true,38800.0909,true,false,true,3.1400E5,486.0000,37381.8067,false,0.0000,3240.0000,40.8015,5.5000,0.7000,2.5000,0.4500,35.0000,18.0000
